sku,selling_price,stock_status,availability_status
6281006481411,15.95,0,0
6281006483644,5.0,1,1
6281006483743,5.75,1,1
6281006483767,6.5,1,1
6281006483842,16.0,0,0
6281006483866,16.0,0,0
6281006484047,10.95,1,1
6281006484245,3.0,1,1
6281006486386,19.95,1,1
6281006486997,18.0,0,0
6281006487819,19.99,0,0
6281006487932,4.0,1,1
6281006503182,6.95,1,1
6281006506374,23.0,0,0
6281006506428,16.0,1,1
6281006506435,23.0,1,1
6281006506497,22.99,1,1
6281006506510,28.99,1,1
6281006506572,16.0,0,0
6281006510463,19.95,1,1
6281006520899,16.95,0,0
6281006523555,37.99,0,0
6281006524040,15.5,1,1
6281006529830,15.5,1,1
6281006530348,27.99,0,0
6281006530362,42.0,0,0
6281006530423,42.0,0,0
6281006534155,22.0,1,1
6281006534780,25.99,0,0
6281006534803,31.99,0,0
6281006534827,19.95,1,1
6281006534841,29.5,0,0
6281006534926,21.99,0,0
6281006534940,21.99,0,0
6281006535008,19.99,0,0
6281006535022,9.95,0,0
6281006535046,27.99,0,0
6281006535053,14.95,0,0
6281006535244,14.99,0,0
6281006535305,12.0,1,1
6281006537446,9.5,0,0
6281006537477,10.99,0,0
6281006537484,9.5,0,0
6281006537514,6.95,1,1
6281006537545,6.95,1,1
6281006545724,5.99,0,0
6281006547285,18.95,0,0
6281006547322,19.95,0,0
6281006547353,18.95,0,0
6281006547384,15.95,0,0
6281006547407,18.95,0,0
6281006547421,15.95,0,0
6281006549135,18.0,0,0
6281006549159,18.0,1,1
6281006549173,18.0,1,1
6281006565609,9.0,1,1
6281006566835,20.95,0,0
6281006566842,19.95,1,1
6281006566873,22.0,1,1
6281006566897,14.0,1,1
6281006566941,22.0,0,0
6281006566989,17.95,1,1
6281006567108,6.5,1,1
6281006567122,12.5,1,1
6281006567146,15.5,1,1
6281006567160,34.95,1,1
6281006567429,29.95,0,0
6281006567436,29.95,1,1
6281006567450,29.95,0,0
6281006567474,21.95,1,1
6281006569249,10.95,0,0
6281006569324,14.5,0,0
6281006569348,14.0,0,0
6281006569379,13.95,0,0
6281006569416,14.5,0,0
6281006569478,13.95,0,0
6281006569515,21.99,0,0
6281006569560,21.99,0,0
6281006569713,22.0,0,0
6281006572003,14.99,0,0
6281006572034,11.95,0,0
6281006572072,20.0,0,0
6281006573529,22.99,0,0
6281006573628,17.95,0,0
6281006573642,13.99,1,1
6281006573741,22.0,0,0
6281006573772,18.0,0,0
6281006573796,14.99,0,0
6281006573840,29.95,0,0
6281006574069,29.95,0,0
6281006574205,22.0,1,1
6281006574236,22.5,0,0
6281006574298,21.95,0,0
6281006574328,23.5,0,0
6281006576223,42.0,0,0
6281006577510,17.5,1,1
6281006577718,17.5,1,1
6281006577954,24.99,0,0
6281006578043,27.0,1,1
6281006581401,37.95,0,0
6281006583825,4.0,1,1
6281006583962,4.0,1,1
6281006583993,3.95,1,1
6281006584020,4.0,1,1
6281006584051,4.0,1,1
6281006584099,4.0,1,1
6281006584204,3.5,1,1
6281006584235,3.5,1,1
6281006584365,2.75,1,1
6281006584471,2.75,1,1
6281006584525,3.0,1,1
6281006584600,19.95,1,1
6281006584679,21.0,0,0
6281006584747,19.95,1,1
6281006584808,19.99,1,1
6281006584860,19.95,1,1
6281006584921,21.0,1,1
6281006584983,19.95,1,1
6281006585614,13.5,0,0
6281006585805,13.5,1,1
6281006585874,11.5,0,0
6281006586888,16.95,1,1
6281006586918,16.95,0,0
6281006587236,18.0,0,0
6281006592285,7.75,1,1
6281006592308,6.5,1,1
6281006592407,5.75,1,1
6281006592421,18.95,1,1
6281006592520,5.75,1,1
6281006592544,18.5,1,1
6281006592643,6.5,1,1
6281006592667,7.75,1,1
6281006592773,24.95,1,1
6281006593770,17.5,0,0
6281006597549,12.95,0,0
6281006597785,34.99,0,0
6281006597808,32.99,0,0
6281006597822,29.95,0,0
6281006600300,8.0,1,1
6281006600348,8.5,1,1
6281006600966,26.5,0,0
6281006600997,26.0,0,0
6281006601000,26.0,0,0
6281006601727,20.99,0,0
6281006601741,21.0,0,0
6281006605756,16.0,1,1
6281006605763,16.99,1,1
6281006606982,12.75,0,0
6281006609310,14.95,1,1
6281006609372,16.95,1,1
6281006613003,21.99,0,0
6281006613010,21.99,0,0
6281006616783,11.95,1,1
6281006700123,12.5,1,1
6281006701199,10.5,0,0
6281006701236,8.0,1,1
6281006702240,93.0,0,0
6281006703278,115.0,0,0
6281006704954,19.5,0,0
6281006709812,5.5,0,0
6281006709829,12.99,0,0
6281006709843,12.99,0,0
6281006710016,3.95,0,0
6281006710078,22.0,0,0
6281006790964,2.5,0,0
6281006791107,8.5,0,0
6281006794009,14.5,0,0
6281006794016,20.5,0,0
6281006794085,21.95,0,0
6281006794122,15.95,0,0
6281006794306,11.99,0,0
6281006794344,11.99,0,0
6281006794368,11.99,0,0
6281006794382,11.99,0,0
6281006794467,7.99,0,0
6281006796591,22.5,0,0
6281006796614,22.99,0,0
6281006797338,5.99,0,0
6281006800960,11.99,0,0
6281006801370,23.95,0,0
6281006801684,11.95,0,0
6281006814585,23.95,0,0
6281006816442,6.5,0,0
6281006823914,10.5,1,1
6281006824164,15.95,0,0
6281006850378,31.0,1,1
6281006850415,14.95,1,1
6281006850989,34.99,1,1
6281006851009,29.99,0,0
6281006856370,17.5,1,1
6281006856394,33.0,0,0
6281006857810,16.95,0,0
6281006857858,17.99,0,0
6281006859548,12.5,0,0
6281006859562,19.5,0,0
6281006859883,9.5,1,1
6281006861848,7.95,1,1
6281006861862,14.95,1,1
6281006861886,32.0,0,0
6281006866546,10.5,0,0
6281006867185,11.5,0,0
6281006867222,12.95,0,0
6281006868380,23.5,0,0
6281006873711,19.5,0,0
6281007021241,4.75,0,0
6281007021258,5.5,0,0
6281007023115,2.0,0,0
6281007023122,1.75,0,0
6281007023221,1.75,1,1
6281007023276,1.25,1,1
6281007023498,2.95,1,1
6281007023504,1.75,0,0
6281007023511,2.95,0,0
6281007023887,1.5,1,1
6281007023955,6.5,1,1
6281007023962,13.99,0,0
6281007023979,24.99,0,0
6281007024020,7.5,0,0
6281007024471,27.0,0,0
6281007024488,48.5,1,1
6281007025447,5.95,0,0
6281007025799,19.95,1,1
6281007026062,1.0,0,0
6281007026260,8.5,0,0
6281007026420,9.95,1,1
6281007026956,24.95,1,1
6281007027380,14.0,0,0
6281007028363,6.5,0,0
6281007029612,7.75,1,1
6281007030410,2.75,1,1
6281007031196,12.0,0,0
6281007031202,14.95,1,1
6281007031219,8.25,0,0
6281007031226,15.95,0,0
6281007031233,6.0,0,0
6281007031240,6.95,1,1
6281007031257,12.5,0,0
6281007031264,12.25,0,0
6281007031776,28.0,1,1
6281007031783,29.99,1,1
6281007031998,29.95,0,0
6281007032070,17.95,0,0
6281007032254,2.25,0,0
6281007032261,4.99,1,1
6281007032278,5.95,1,1
6281007032285,6.99,1,1
6281007032391,17.99,1,1
6281007032407,21.95,1,1
6281007032414,24.99,1,1
6281007032520,3.5,1,1
6281007032544,3.5,1,1
6281007032568,2.5,1,1
6281007032575,2.25,0,0
6281007032582,2.75,1,1
6281007032759,4.95,1,1
6281007032766,10.5,1,1
6281007032773,15.5,0,0
6281007032834,2.0,1,1
6281007032872,4.25,1,1
6281007033053,19.5,1,1
6281007033077,16.0,0,0
6281007033091,16.95,0,0
6281007033114,29.95,1,1
6281007033152,24.5,1,1
6281007033176,13.5,1,1
6281007033190,8.25,1,1
6281007033213,14.95,0,0
6281007033497,23.5,0,0
6281007033565,8.95,1,1
6281007034012,1.75,0,0
6281007034791,3.5,1,1
6281007034906,10.0,0,0
6281007035019,2.0,1,1
6281007035040,4.25,1,1
6281007035088,4.5,0,0
6281007035187,3.0,1,1
6281007035446,23.0,0,0
6281007035453,14.95,1,1
6281007036023,3.5,0,0
6281007036092,3.5,1,1
6281007036849,7.5,1,1
6281007037150,8.95,0,0
6281007037181,8.95,1,1
6281007038171,11.99,1,1
6281007038188,10.99,0,0
6281007038218,14.0,1,1
6281007038228,15.95,1,1
6281007038614,37.5,0,0
6281007038621,18.95,0,0
6281007038782,24.0,0,0
6281007038898,1.95,1,1
6281007038928,1.95,1,1
6281007038959,1.95,1,1
6281007038980,1.95,1,1
6281007039581,1.75,1,1
6281007039826,3.25,1,1
6281007039833,2.95,1,1
6281007039994,3.5,1,1
6281007040129,3.5,1,1
6281007040167,12.5,0,0
6281007040235,6.95,1,1
6281007040266,26.95,1,1
6281007040365,3.5,1,1
6281007040419,6.95,0,0
6281007040976,9.95,1,1
6281007041072,1.75,0,0
6281007041089,1.75,0,0
6281007041584,3.5,1,1
6281007041980,3.25,1,1
6281007042253,7.5,1,1
6281007042307,9.95,1,1
6281007042314,9.95,1,1
6281007042413,11.75,1,1
6281007042499,8.0,1,1
6281007042642,24.0,0,0
6281007042697,19.95,0,0
6281007042765,19.95,1,1
6281007042802,4.95,0,0
6281007042840,2.5,0,0
6281007042857,3.0,1,1
6281007042864,4.5,0,0
6281007043359,9.5,0,0
6281007043410,24.99,0,0
6281007044066,17.95,1,1
6281007044073,17.95,1,1
6281007044080,17.95,1,1
6281007044097,17.95,0,0
6281007044103,2.25,1,1
6281007044110,2.25,0,0
6281007044127,2.25,1,1
6281007044134,2.25,0,0
6281007044431,54.95,0,0
6281007045346,39.0,1,1
6281007045575,3.5,0,0
6281007045780,5.5,0,0
6281007045841,1.25,1,1
6281007045858,1.25,1,1
6281007045865,1.25,1,1
6281007045872,1.25,0,0
6281007046046,1.5,1,1
6281007046053,1.5,0,0
6281007046060,7.5,0,0
6281007046077,7.5,0,0
6281007046237,1.95,1,1
6281007046381,5.95,1,1
6281007046428,3.5,0,0
6281007046466,1.75,0,0
6281007046725,10.95,1,1
6281007046749,5.0,0,0
6281007046756,9.5,0,0
6281007046817,25.5,1,1
6281007047654,6.95,0,0
6281007048248,3.25,0,0
6281007049207,1.75,1,1
6281007049597,10.95,1,1
6281007049658,5.75,1,1
6281007049788,6.75,0,0
6281007049818,9.5,0,0
6281007049825,18.5,0,0
6281007050159,3.25,1,1
6281007050166,3.75,1,1
6281007050173,3.75,1,1
6281007050890,34.95,1,1
6281007050982,6.25,0,0
6281007050999,5.25,0,0
6281007051095,18.5,0,0
6281007051101,6.25,0,0
6281007051347,48.0,1,1
6281007052146,3.25,0,0
6281007052955,18.95,0,0
6281007053129,19.5,1,1
6281007053358,3.25,1,1
6281007053549,2.25,1,1
6281007053556,3.25,0,0
6281007053563,9.95,0,0
6281007053594,2.25,0,0
6281007053600,9.95,0,0
6281007053662,2.25,0,0
6281007053679,3.25,1,1
6281007053686,9.95,0,0
6281007053723,2.25,1,1
6281007054270,6.75,0,0
6281007054942,8.5,1,1
6281007054959,1.5,1,1
6281007054973,8.5,1,1
6281007054980,1.5,1,1
6281007054997,2.25,0,0
6281007055000,2.25,0,0
6281007055222,12.5,0,0
6281007055284,2.25,1,1
6281007055291,2.25,0,0
6281007055307,2.25,0,0
6281007055321,2.25,1,1
6281007055338,3.25,1,1
6281007055376,3.25,1,1
6281007055383,3.25,0,0
6281007055406,9.95,0,0
6281007055413,9.95,0,0
6281007055697,3.5,0,0
6281007055703,3.5,0,0
6281007055802,17.5,1,1
6281007055888,1.5,1,1
6281007055901,8.5,1,1
6281007056021,18.5,1,1
6281007056038,6.5,1,1
6281007056106,21.0,1,1
6281007056120,38.0,1,1
6281007056229,5.0,0,0
6281007056236,7.5,0,0
6281007056380,3.95,0,0
6281007056397,4.0,0,0
6281007057646,3.0,0,0
6281007057653,17.5,0,0
6281007057776,8.5,1,1
6281007057783,1.5,1,1
6281007057851,12.95,0,0
6281007058537,2.25,0,0
6281007058544,3.25,0,0
6281007059190,18.95,0,0
6281007059213,3.7,0,0
6281007059565,8.5,0,0
6281007059787,2.25,0,0
6281007059794,3.25,0,0
6281007059824,5.25,1,1
6281007059831,9.99,0,0
6281007059848,1.0,0,0
6281007060103,3.25,1,1
6281007060196,3.25,1,1
6281007060202,12.95,0,0
6281007060226,7.5,0,0
6281007060356,2.5,1,1
6281007060363,2.5,1,1
6281007060370,2.5,0,0
6281007060387,2.5,1,1
6281007060837,2.0,0,0
6281007060868,1.75,0,0
6281007060899,1.75,0,0
6281007060929,1.75,0,0
6281007061032,3.25,1,1
6281007061261,7.5,0,0
6281007061278,7.5,0,0
6281007061292,8.5,0,0
6281007061483,5.0,0,0
6281007061490,5.0,0,0
6281007061667,2.25,0,0
6281007061780,3.0,0,0
6281007061797,3.0,0,0
6281007061803,3.0,0,0
6281007061827,2.25,0,0
6281007061841,8.99,0,0
6281007061858,8.99,0,0
6281007061865,9.5,0,0
6281007061896,6.95,0,0
6281007061902,6.95,0,0
6281007061919,6.95,0,0
6281007061971,54.0,1,1
6281007062275,9.5,0,0
6281007062671,2.1,0,0
6281007062732,7.5,0,0
6281007062978,6.0,0,0
6281007063050,12.0,1,1
6281007063067,7.25,1,1
6281007063081,14.5,0,0
6281007063104,29.5,1,1
6281007063173,17.99,1,1
628100706323,2.5,0,0
6281007063357,2.1,0,0
6281007063487,3.0,0,0
6281007063494,3.5,0,0
6281007063609,2.5,0,0
6281007063647,2.1,0,0
6281007063661,2.25,0,0
6281007064163,2.25,0,0
6281007064606,10.5,0,0
6281007064729,2.5,1,1
6281007064880,17.95,1,1
6281007065276,3.5,0,0
6281007065283,13.99,0,0
6281007065290,29.99,0,0
6281007065740,15.95,0,0
6281007065832,17.99,0,0
6281007066570,7.95,0,0
6281007066877,3.5,0,0
6281007067577,1.25,1,1
6281007068048,2.0,1,1
6281007068055,2.0,1,1
6281007068062,2.0,1,1
6281007070003,7.5,0,0
6281007070027,3.5,0,0
6281007070034,2.5,0,0
6281007070119,11.0,0,0
6281007070232,9.5,0,0
6281007070454,9.95,1,1
6281007070461,9.95,1,1
6281007070584,3.25,0,0
6281007070591,1.25,0,0
6281007070607,1.25,0,0
6281007070614,1.25,0,0
6281007070720,12.95,0,0
6281007070737,12.95,0,0
6281007070744,11.5,0,0
6281007070751,12.95,0,0
6281007070768,12.95,1,1
6281007070775,12.95,0,0
6281007070782,12.95,0,0
6281007070805,12.95,0,0
6281007070812,11.5,0,0
6281007070829,11.5,0,0
6281007070836,11.5,0,0
6281007070843,12.95,0,0
6281007110402,12.5,0,0
6281007110501,12.95,0,0
6281007110808,6.95,1,1
6281007118231,6.95,0,0
6281007118606,4.5,0,0
6281007120401,12.25,1,1
6281007120500,12.25,0,0
6281007128407,12.75,0,0
6281007129251,22.0,0,0
6281007142366,2.5,0,0
6281007167826,10.95,0,0
6281007168205,5.99,0,0
6281007169004,8.95,1,1
6281007169202,8.95,1,1
6281007173605,11.5,0,0
6281007174060,16.99,0,0
6281007184489,10.5,1,1
6281007186230,12.95,1,1
6281007303989,22.0,1,1
6281007666527,3.99,0,0
6281008257175,14.99,0,0
6281011111457,16.99,0,0
6281011135293,14.95,0,0
6281011137778,11.99,0,0
6281011411069,7.5,0,0
6281011600081,22.0,0,0
6281011701399,12.5,1,1
6281011701405,28.95,0,0
6281011701429,10.95,0,0
6281011701863,21.5,1,1
6281011701870,18.0,1,1
6281011701894,32.0,1,1
6281012012319,31.95,0,0
6281012012395,34.0,0,0
6281012022332,12.5,0,0
6281012022462,12.5,0,0
6281012022479,12.5,0,0
6281012033147,1.5,1,1
6281012033178,1.5,0,0
6281012033185,2.25,1,1
6281012033192,2.25,1,1
6281012033208,12.5,0,0
6281012033253,8.5,0,0
6281012033277,2.25,0,0
6281012033284,1.5,1,1
6281012033314,1.5,1,1
6281012033321,2.25,0,0
6281012033345,2.25,0,0
6281012033352,1.5,1,1
6281012044402,8.5,0,0
6281012044426,8.5,0,0
6281012044617,8.5,1,1
6281012044624,12.5,0,0
6281013233003,6.5,0,0
6281015000818,22.0,1,1
6281015000849,15.5,1,1
6281017214015,6.99,0,0
6281017220368,15.95,0,0
6281017220863,14.5,1,1
6281017222270,13.95,0,0
6281017222294,13.95,0,0
6281017352816,15.5,0,0
6281017909003,10.0,0,0
6281018127048,6.75,0,0
6281018130246,11.5,0,0
6281018130383,7.0,1,1
6281018137047,7.25,1,1
6281018140368,4.5,0,0
6281018141280,1.75,1,1
6281018141488,1.75,1,1
6281018141785,10.0,0,0
6281018141983,9.99,0,0
6281018143741,7.25,1,1
6281018143840,7.25,0,0
6281018143949,7.25,0,0
6281018154549,6.75,0,0
6281018154648,6.75,1,1
6281018154747,6.75,0,0
6281018154846,6.95,0,0
6281018154945,7.25,0,0
6281018160267,12.95,0,0
6281020002616,1.75,1,1
6281020010116,4.5,1,1
6281020010215,4.95,1,1
6281020010314,2.95,0,0
6281020010413,3.5,0,0
6281020010512,4.25,0,0
6281020010710,5.5,0,0
6281020010819,3.95,0,0
6281020030114,5.75,0,0
6281020172203,6.25,0,0
6281020172661,3.99,0,0
6281020290433,4.5,0,0
6281020293236,7.99,0,0
6281020297036,1.99,0,0
6281020299337,3.99,0,0
6281020318939,3.5,1,1
6281020325531,5.5,1,1
6281021509305,19.0,0,0
6281021509404,21.0,0,0
6281021514903,19.95,0,0
6281021525800,33.0,0,0
6281021530606,33.0,0,0
6281021532204,22.0,1,1
6281021539609,16.0,1,1
6281022102055,2.95,1,1
6281022102062,3.5,1,1
6281022102086,3.5,1,1
6281022102116,3.5,1,1
6281022103816,2.0,1,1
6281022117264,3.5,0,0
6281022117356,6.25,0,0
6281022117363,6.25,0,0
6281022117370,6.25,0,0
6281022117387,6.25,0,0
6281022118063,2.95,0,0
6281022118070,5.25,0,0
6281022118223,3.5,0,0
6281022118230,3.5,1,1
6281022118247,3.5,0,0
6281022118254,3.5,0,0
6281022118308,2.75,0,0
6281022118414,5.25,0,0
6281022118421,2.95,0,0
6281026315413,18.5,1,1
6281031021248,12.95,0,0
6281031021255,11.75,0,0
6281031021262,14.75,0,0
6281031021279,11.5,0,0
6281031041338,8.99,0,0
6281031061008,12.0,1,1
6281031061015,17.5,0,0
6281031071342,19.95,0,0
6281031071489,19.95,0,0
6281031071670,19.95,0,0
6281031091210,3.25,0,0
6281031091227,3.25,0,0
6281031091234,3.25,0,0
6281031091241,2.25,0,0
6281031091395,15.0,0,0
6281031091425,13.95,0,0
6281031091678,3.25,0,0
6281031091708,3.25,0,0
6281031091739,15.0,0,0
6281031114162,48.5,0,0
6281031114179,14.0,0,0
6281031114292,36.95,0,0
6281031114315,36.95,0,0
6281031114322,36.95,0,0
6281031114339,37.95,0,0
6281031114537,13.99,0,0
6281031114575,36.95,0,0
6281031243534,6.95,0,0
6281031244647,26.5,0,0
6281031244661,22.99,0,0
6281031248089,23.0,0,0
6281031248348,24.5,0,0
6281031250334,48.99,0,0
6281031250716,26.5,0,0
6281031252499,21.5,0,0
6281031255407,14.0,1,1
6281031255421,6.95,1,1
6281031256527,6.95,1,1
6281031256565,6.95,1,1
6281031256589,3.95,1,1
6281031256770,13.99,0,0
6281031257036,47.95,0,0
6281031257838,13.99,0,0
6281031257883,13.99,0,0
6281031258361,47.95,0,0
6281031259344,6.95,1,1
6281031260128,12.0,1,1
6281031260272,12.0,1,1
6281031260302,12.0,1,1
6281031262856,14.99,0,0
6281031263242,36.95,0,0
6281031263266,37.99,0,0
6281031265604,6.95,1,1
6281031265857,6.95,1,1
6281031266823,47.95,0,0
6281031267295,24.5,0,0
6281031267318,24.99,0,0
6281031267479,24.99,0,0
6281031270028,6.95,1,1
6281031270080,6.95,1,1
6281031270141,6.95,1,1
6281031270202,6.95,1,1
6281031273890,47.95,0,0
6281031273975,15.0,0,0
6281031274002,14.0,1,1
6281031274026,14.0,0,0
6281031274040,14.0,0,0
6281031274064,14.0,0,0
6281031274088,14.0,0,0
6281031274231,26.0,0,0
6281031274255,26.0,1,1
6281031274293,24.99,0,0
6281031274316,10.99,0,0
6281031274545,19.95,0,0
6281031274569,39.99,0,0
6281031275269,15.0,0,0
6281031275344,15.0,0,0
6281031276693,6.95,1,1
6281031277041,44.95,1,1
6281031277065,42.0,1,1
6281031277089,44.0,0,0
6281031277140,34.95,1,1
6281031277164,34.95,0,0
6281031280379,44.95,0,0
6281031284292,26.0,1,1
6281031284551,15.5,0,0
6281031291320,44.95,1,1
6281033203215,17.0,0,0
6281033203253,17.0,1,1
6281033204229,18.99,0,0
6281033209019,11.5,1,1
6281033209026,9.0,1,1
6281033209064,9.0,1,1
6281033213016,29.95,0,0
6281033213023,12.99,0,0
6281033213030,21.95,0,0
6281033213047,17.95,0,0
6281033214105,16.5,0,0
6281033214112,15.75,0,0
6281033214945,20.5,0,0
6281033215218,14.99,0,0
6281033215225,15.5,0,0
6281033215904,23.95,0,0
6281033301010,3.5,0,0
6281033301027,3.5,0,0
6281033301065,3.5,0,0
6281033302017,5.0,0,0
6281033302024,5.0,0,0
6281033302055,5.0,0,0
6281033302062,5.0,0,0
6281033305308,14.0,0,0
6281033305315,14.95,0,0
6281033305322,12.95,0,0
6281033305339,13.5,0,0
6281033305513,12.0,0,0
6281033305520,13.0,0,0
6281033305537,11.95,0,0
6281033305605,12.0,0,0
6281033309412,3.0,0,0
6281033314102,3.25,1,1
6281033317011,8.95,0,0
6281033403011,1.95,0,0
6281033403028,1.95,0,0
6281033403066,1.95,1,1
6281033404018,1.25,0,0
6281033404025,1.25,0,0
6281033404063,1.0,0,0
6281033404315,1.25,0,0
6281033404339,1.0,0,0
6281033409013,2.0,1,1
6281033409020,1.75,1,1
6281033409068,1.75,1,1
6281033414116,1.5,0,0
6281033415410,1.95,0,0
6281033415427,3.5,0,0
6281033453511,11.5,0,0
6281033453528,11.5,0,0
6281034000127,7.99,0,0
6281034000356,7.95,0,0
6281034001018,2.75,1,1
6281034001063,11.5,0,0
6281034001087,2.0,1,1
6281034006655,2.0,1,1
6281034006662,1.75,1,1
6281034007041,2.95,0,0
6281034007140,2.95,0,0
6281034007164,2.95,0,0
6281034007171,2.95,0,0
6281034016142,2.5,1,1
6281034016210,3.25,0,0
6281034016272,3.25,1,1
6281034016425,7.95,0,0
6281034067144,16.95,0,0
6281034900090,7.99,0,0
6281034900106,7.99,0,0
6281034900175,3.0,1,1
6281034900366,2.25,1,1
6281034900373,15.5,0,0
6281034900427,14.0,0,0
6281034900441,3.25,0,0
6281034900601,2.99,0,0
6281034900618,21.0,0,0
6281034900717,13.99,0,0
6281034900724,13.99,0,0
6281034900748,7.95,0,0
6281034901172,5.5,0,0
6281034901189,5.5,0,0
6281034902186,13.5,1,1
6281034902308,11.95,0,0
6281034902629,2.95,0,0
6281034902650,2.95,0,0
6281034902681,3.95,0,0
6281034903541,26.5,0,0
6281034903930,3.0,0,0
6281034904036,7.99,0,0
6281034904456,2.95,0,0
6281034904470,16.95,0,0
6281034904722,15.5,0,0
6281034904784,4.0,0,0
6281034904807,4.0,1,1
6281034904821,4.0,1,1
6281034904869,3.99,1,1
6281034904999,22.5,0,0
6281034905002,22.5,0,0
6281034905019,22.5,0,0
6281034905033,23.5,0,0
6281034905132,5.5,0,0
6281034905743,15.95,0,0
6281034906115,3.0,1,1
6281034906214,15.95,1,1
6281034906375,3.0,1,1
6281034907754,1.25,0,0
6281034908607,2.5,1,1
6281034909574,13.5,0,0
6281034909864,3.5,1,1
6281034909888,3.5,1,1
6281034909901,3.5,1,1
6281034909918,3.5,1,1
6281034909925,3.5,1,1
6281034909932,3.5,1,1
6281034910020,19.5,1,1
6281034910044,19.5,0,0
6281034910068,19.5,1,1
6281034910075,19.5,0,0
6281034910082,19.5,0,0
6281034910099,19.5,0,0
6281034910204,2.25,1,1
6281034910228,2.25,1,1
6281034910259,2.25,1,1
6281034910273,1.75,1,1
6281034910327,2.5,1,1
6281034910372,2.5,1,1
6281034910488,12.5,0,0
6281034910501,12.5,0,0
6281034910518,12.5,0,0
6281034910525,19.95,0,0
6281034910556,26.5,0,0
6281034911331,1.25,0,0
6281034911348,1.25,0,0
6281034911393,1.25,0,0
6281034911652,5.95,0,0
6281034911669,5.95,0,0
6281034912178,9.95,0,0
6281034912185,14.0,1,1
6281034912765,2.5,0,0
6281034913533,2.5,0,0
6281034913670,2.5,0,0
6281034913687,13.5,0,0
6281034913700,2.5,0,0
6281034913717,13.5,0,0
6281034913731,2.95,1,1
6281034913762,2.5,1,1
6281034913779,13.5,0,0
6281034914295,8.5,0,0
6281034914301,8.5,0,0
6281034914318,8.5,0,0
6281034914325,8.5,1,1
6281034914332,8.5,0,0
6281034914349,8.5,0,0
6281034914448,8.5,0,0
6281036001139,10.0,0,0
6281036001238,10.0,1,1
6281036001337,10.0,0,0
6281036001436,10.0,1,1
6281036001481,8.0,1,1
6281036001535,10.0,0,0
6281036001986,3.25,0,0
6281036001993,2.5,1,1
6281036002013,7.95,1,1
6281036002020,5.0,0,0
6281036002105,5.0,1,1
6281036002549,8.0,0,0
6281036002709,7.99,0,0
6281036003027,2.75,0,0
6281036003034,7.75,0,0
6281036003041,0.75,0,0
6281036003065,3.25,0,0
6281036003317,3.0,0,0
6281036003379,3.0,0,0
6281036005373,3.0,0,0
6281036005397,8.0,0,0
6281036005403,3.5,1,1
6281036005427,7.5,1,1
6281036005434,3.25,1,1
6281036005458,7.5,1,1
6281036008312,5.5,0,0
6281036008404,7.99,1,1
6281036008671,8.5,0,0
6281036008688,8.5,0,0
6281036008695,8.99,0,0
6281036008794,7.99,0,0
6281036008800,3.0,0,0
6281036010162,3.5,0,0
6281036010179,0.75,0,0
6281036010186,9.99,0,0
6281036010193,5.5,1,1
6281036014054,3.0,0,0
6281036014146,5.0,0,0
6281036014207,2.99,1,1
6281036014221,9.5,1,1
6281036014283,2.5,0,0
6281036014337,8.95,0,0
6281036014344,9.5,0,0
6281036014351,8.99,0,0
6281036024008,0.75,1,1
6281036024015,11.95,0,0
6281036024046,3.25,0,0
6281036024053,0.75,1,1
6281036024060,11.95,0,0
6281036024091,2.99,0,0
6281036026675,3.25,0,0
6281036108005,8.5,1,1
6281036108104,8.5,1,1
6281036108203,8.5,1,1
6281036108302,8.5,1,1
6281036108401,8.5,0,0
6281036110008,0.75,1,1
6281036110107,0.5,1,1
6281036110206,0.5,1,1
6281036110305,0.5,1,1
6281036110602,0.5,0,0
6281036113207,1.25,1,1
6281036113252,15.95,0,0
6281036114006,3.0,0,0
6281036114105,3.0,0,0
6281036114204,3.0,0,0
6281036114303,3.0,0,0
6281036114600,3.0,0,0
6281036115003,2.5,0,0
6281036115102,2.5,1,1
6281036115201,2.5,0,0
6281036115300,2.5,1,1
6281036115508,2.5,0,0
6281036124708,2.75,0,0
6281036125705,5.0,1,1
6281036194107,3.5,1,1
6281036194206,3.5,1,1
6281036197108,10.95,1,1
6281036197207,10.95,0,0
6281036241504,1.95,0,0
6281036247308,9.5,1,1
6281036247407,9.95,1,1
6281036247506,7.0,0,0
6281036284105,3.5,1,1
6281036284204,3.5,1,1
6281036564108,3.0,1,1
6281036564207,3.0,1,1
6281036567109,8.5,1,1
6281036567208,7.95,1,1
6281041004712,17.5,0,0
6281041005511,10.95,0,0
6281041005818,14.5,0,0
6281041005917,25.5,0,0
6281041013110,23.99,0,0
6281041013417,17.5,0,0
6281041022112,13.5,0,0
6281041028213,21.95,0,0
6281041029012,13.0,0,0
6281048103104,6.5,1,1
6281048105108,3.25,1,1
6281048105580,4.25,1,1
6281048105702,21.95,0,0
6281048106495,24.5,0,0
6281048106938,8.5,1,1
6281048107218,19.95,0,0
6281048108352,8.75,0,0
6281048110805,27.5,0,0
6281048113929,14.0,0,0
62810487,3.95,1,1
6281050113030,29.0,0,0
6281050113054,9.5,0,0
6281050113214,9.99,0,0
6281050114082,9.95,0,0
6281050114105,14.99,0,0
6281050114235,14.99,0,0
6281050114402,6.95,0,0
6281050114419,10.95,0,0
6281050114549,8.99,0,0
6281050114891,38.95,0,0
6281050114938,38.99,0,0
6281050115034,15.5,0,0
6281050116017,8.99,0,0
6281050116024,9.99,0,0
