item_code,name,units,mrp,cost,stock
100071238.0,Kanglilai Sponge Scourer,PCS,1.0,0.0,0.0
100071238.0,Kanglilai Sponge Scourer,OUT,10.5,0.0,0.0
100071501.0,Kanglilai Scouring Pad,PCS,1.0,0.0,-10.0
100071501.0,Kanglilai Scouring Pad,OUT,4.95,0.0,-10.0
100071534.0,Oaxy Steel Wool 40401,PCS,4.0,0.0,0.0
100071827.0,Kitchenmark Cleaning Towel 5889,PCS,2.0,0.0,0.0
100071827.0,Kitchenmark Cleaning Towel 5889,OUT,6.5,0.0,0.0
100072075.0,Kitchenmark Oks Sponge 0365,OUT,6.0,0.0,0.0
100072393.0,Oaxy Scouring Pads 40393,OUT,6.5,0.0,0.0
100072474.0,King Scouring Pads 5`S,PCS,5.25,0.0,0.0
100073013.0,Oks Grip Sponge Scourer 8`S,PCS,7.35,0.0,0.0
100073242.0,Kitchenmark Glass Cloth,PCS,2.0,0.0,18.0
100073242.0,Kitchenmark Glass Cloth,DZN,15.0,0.0,18.0
100073339.0,Alfa Brite Steel Scourer,PCS,1.5,0.0,0.0
100073533.0,Kemco Paint Brush 2` 06-6114,PCS,6.0,0.0,4.0
100073534.0,Kemco Paint Brush 3` 06-6115,PCS,7.9,0.0,0.0
100073535.0,Kemco Paint Brush 4` 06-6116,PCS,9.5,0.0,3.0
100074222.0,Liao Stainless Steel Scourer H130024,PCS,2.0,0.0,0.0
100077253.0,Akc Hand Brush Soft Db04,PCS,4.0,0.0,4.0
100077499.0,Kanglilai Nylon Wool 6`S 41331,PCS,5.0,0.0,0.0
100077778.0,Kitchenmark Steel Wool Single 40400,PCS,3.0,0.0,1.0
100078695.0,Dam Steel Wool 6'S,PCS,6.0,0.0,0.0
100078791.0,Yin`Er Steel Scourer 6`S,PCS,6.0,0.0,0.0
100078813.0,Oaxy Steel Wool 6`S,PCS,5.0,0.0,0.0
100079498.0,Vileda Sponge Cloth 5`S + 1Free Vldw1253,PCS,23.0,0.0,0.0
100079948.0,Happy Family Kitchen Cloth 3',PCS,3.5,0.0,0.0
100079949.0,Happy Family Kitchen Cloth 6',PCS,10.0,0.0,0.0
100080349.0,Super Sponch Scrub Sh4,PCS,2.25,0.0,11.0
100080709.0,Happy Family Iron Brush F185,PCS,5.0,0.0,0.0
100083579.0,Akc Sponge W/Scrubber Sp14,OUT,8.0,0.0,130.0
100084949.0,Kitchenmark Sponge Scourer 41303,PKT,9.0,0.0,16.0
100086326.0,Kitchenmark Sontai Hand Brush 40653,PCS,6.0,0.0,0.0
100086346.0,Happy Family Coir Brush 26772,PCS,7.0,0.0,0.0
100086348.0,Happy Family Hand Brush 26976,PCS,12.0,0.0,0.0
100086349.0,Happy Family Hand Brush 49251,PCS,6.0,0.0,0.0
100086350.0,Happy Family Hand Brush 24101,PCS,5.0,0.0,0.0
100086437.0,Mermaid Steel Scourer 7865,PCS,1.5,0.0,0.0
100086483.0,Oaxy Hand Brush 40654,PCS,7.0,0.0,1.0
100086568.0,Kitchenmark Hand Brush 14224,PCS,5.5,0.0,5.0
100086569.0,Kitchenmark Hand Brush 41007,PCS,5.25,0.0,1.0
100087388.0,Akc Sponge W/Scrubber Sp12,PCS,1.5,0.0,0.0
100087388.0,Akc Sponge W/Scrubber Sp12,OUT,12.0,0.0,0.0
100087811.0,All Purpose Scouring Pad 3`S S-2,PCS,2.0,0.0,0.0
100088738.0,Akc Bottle Brush Bb01,PCS,3.5,0.0,0.0
100088939.0,Cristal Brite Scouring Pad Kl101,PCS,3.0,0.0,0.0
100089419.0,Kitchenmark Hand Brush 14223,PCS,8.0,0.0,0.0
100089653.0,Oaxy Hand Brush 40651,PCS,6.5,0.0,0.0
100090521.0,Kitchenmark Silicon Oil Brush 14399,PCS,6.5,0.0,0.0
100090802.0,Kitchenmark Scouring Pad 3`S 1030,PCS,3.0,0.0,13.0
100090918.0,Kitchenmark Oil Brush 14400,PCS,5.0,0.0,0.0
100091285.0,Oaxy Hand Brush 40652,PCS,7.0,0.0,13.0
100091700.0,Kitchenmark Sponge Scrubber 3`S D27 4340,OUT,3.0,0.0,0.0
100091700.0,Kitchenmark Sponge Scrubber 3`S D27 4340,PCS,3.0,0.0,0.0
100091728.0,Kitchenmark Dish Brush 43633,PCS,4.0,0.0,0.0
100091745.0,Kitchenmark Sponge 2`S D28 43405,OUT,10.5,0.0,32.0
100091745.0,Kitchenmark Sponge 2`S D28 43405,PCS,3.5,0.0,32.0
100092908.0,Kitchenmark Sponge Scourer 43407,PCS,1.0,0.0,0.0
100092908.0,Kitchenmark Sponge Scourer 43407,DZN,8.0,0.0,0.0
100092912.0,Oaxy Bottle Brush 41162,PCS,6.0,0.0,0.0
100092926.0,Unisia Washing Brush U21 1537,PCS,2.5,0.0,0.0
100093042.0,Royalford Sponge Scrubber Rf4848,PCS,8.5,0.0,0.0
100094039.0,Scotch Brite 3M Scrub Stainless Steel 2`,PCS,9.95,0.0,0.0
100094050.0,Jia Jia Steel Wool 3`S Gold,PCS,2.5,0.0,0.0
100094547.0,Unisia Steel Wool 3`S U21 004,PCS,2.5,0.0,2.0
100094876.0,Kitchenmark Sponge Scourer 43405,PCS,4.0,0.0,0.0
100094877.0,Kitchenmark Sponge Scourer 43404,OUT,4.0,0.0,0.0
100094877.0,Kitchenmark Sponge Scourer 43404,PCS,2.0,0.0,0.0
100099748.0,Oaxy Bottle Brush 40648,PCS,7.0,0.0,0.0
100103872.0,Oaxy Grip Sponge Scourer 4`S 40397,PCS,6.0,0.0,0.0
100107069.0,Aiueike Sponge Block 50700,PCS,2.0,0.0,0.0
100107227.0,Bottle Cleaning Brush 5216,PCS,4.95,0.0,8.0
100107288.0,Kitchenmark Steel Wool 4Pc Pkt,PCS,7.0,0.0,0.0
100107371.0,Kitchenmark Sponge 2`S-41306,PCS,5.0,0.0,0.0
100107503.0,Microfiber Hand Towel,PCS,5.0,0.0,0.0
100107658.0,Kitchenmark Steel Wool 2Pc Pkt,PCS,3.5,0.0,0.0
100108532.0,Kitchen Mark Sponge Box 36323,PCS,8.0,0.0,0.0
100108551.0,Kitchenmark Soap Pump&Sponge Caddy 36323,PCS,10.0,0.0,0.0
100108686.0,Kitchenmark Liao Steel Wool 4`S 41561,PCS,6.5,0.0,0.0
100108687.0,Kitchenmark Liao Steel Wool 2`S 41559,PCS,4.0,0.0,0.0
100108900.0,Oaxy Hand Brush 41576,PCS,9.0,0.0,0.0
100109122.0,Oaxy Hand Brush 41576,PCS,6.5,0.0,3.0
100109740.0,Oaxy Hand Brush 41577,PCS,7.5,0.0,0.0
100109995.0,Kitchenmark Liao Steel Wool 3`S 18Gm 415,PCS,4.0,0.0,0.0
100110248.0,Kitchenmark Liao Steel Wool -41558,PCS,3.0,0.0,0.0
100110301.0,Liao Hand Dishbrush-41584,PCS,8.0,0.0,0.0
100110313.0,Kitchenmark Sponge Scrubber 3`S 43404,PCS,1.0,0.0,0.0
100110313.0,Kitchenmark Sponge Scrubber 3`S 43404,PKT,3.0,0.0,0.0
100110663.0,Oks Steel Wool Scrubber 2`S + Sponge Sco,PCS,7.0,0.0,0.0
100112541.0,Oaxy Dishwashing Brush 21775,PCS,7.0,0.0,0.0
100112985.0,Xpo Steel Wool 3`S 4225,PCS,6.0,0.0,0.0
100112986.0,Xpo Steel Wool 4223,PCS,3.5,0.0,0.0
100112987.0,Xpo Steel Wool 2`S 4224,PCS,4.0,0.0,0.0
100113856.0,Kitchenmark Magic Cleaning Cloth 7625,PCS,8.0,0.0,0.0
100114134.0,Soap Pump & Sponge Caddy,PCS,8.0,0.0,0.0
100114618.0,Kitchenmark Oil Brush -21783,PCS,6.5,0.0,0.0
100115576.0,Parlax Sponge Cloth 6`S,PCS,21.0,0.0,0.0
100115760.0,Xpo Steel Wool 2`S 3151,PCS,5.0,0.0,0.0
100115762.0,Parex Colour Sponge 3`S 201301,PCS,6.5,0.0,0.0
100115763.0,Parex Sponge 2`S 201201,PCS,5.0,0.0,0.0
100115764.0,Parex Non-Scratch Sponge 2`S 2107971,PCS,5.0,0.0,0.0
100116308.0,Microfiber Cloth 30X40Cm 38783,PCS,2.0,0.0,0.0
100116308.0,Microfiber Cloth 30X40Cm 38783,OUT,14.0,0.0,0.0
100116522.0,Kitchenmark Sponge Scourer 5'S 40362,PCS,8.0,0.0,8.0
100118046.0,Xpo Car Sponge 3145,PCS,8.0,0.0,0.0
100118047.0,Xpo Floor Cloth 50X60 Xp1177,PCS,13.0,0.0,0.0
100118048.0,Xpo Steel 4`S Xpo-3152,PCS,8.5,0.0,0.0
100118049.0,Xpo Steel Scourer 2`S Xpo-4215,PCS,4.5,0.0,0.0
100119945.0,Uniia Sponge Scouring Pad 10`S,PCS,7.0,0.0,0.0
100121040.0,Oaxy Sponge Scrubber 3`S 4101,PCS,4.5,0.0,0.0
100121526.0,Oaxy Steel Wool 5`S 4102,PCS,5.5,0.0,0.0
100125316.0,Lint Roller Red 60Sheets 3`S,PCS,8.5,0.0,4.0
100126623.0,Scotch Brite Lint Roller Tr007,PCS,16.0,0.0,1.0
100126624.0,Scotch Brite Spocnge Cloth3+1,PCS,13.95,0.0,13.0
100127224.0,Kress Klean Floor Cloth 50X80Cm 8151,PCS,12.0,0.0,6.0
100127235.0,Oks Grip Sponge Scourer 10`S Oks-40367,PCS,9.0,0.0,0.0
100127681.0,Jiecaixing Cookware Cleaner 10034,PCS,6.0,0.0,1.0
100132020.0,Scotch Brite Lint Roller Everyday Clean,PCS,15.5,0.0,11.0
100132372.0,Jasmin Steel Wool Sx-068,PCS,1.0,0.0,0.0
100132372.0,Jasmin Steel Wool Sx-068,OUT,4.0,0.0,0.0
100132627.0,Oaxy Sponge Scourers 1028,PCS,1.5,0.0,1.0
100133179.0,Kitchenmark Lint Roller 3373,PCS,6.0,0.0,0.0
100133263.0,Db Star Steel Wool Sw-20,PCS,1.5,0.0,0.0
100133355.0,Kitchenmark Stel Wool And Sponge Set 10`,PCS,8.0,0.0,2.0
100137130.0,Kai Lind Roller 5`S Wh0340,PCS,10.0,0.0,0.0
100137727.0,Lint Roller 5`S Set Na54993,PCS,9.5,0.0,0.0
100140917.0,Steel Wool Scourer  6`S -1417,PCS,6.0,0.0,0.0
100141111.0,Kitchenmark Steel Wool-1419,PCS,2.75,0.0,0.0
100141112.0,Kitchenmark Steel Wool-1420,PCS,2.0,0.0,0.0
100141113.0,Kitchenmark Steel Wool-1422,PCS,1.5,0.0,0.0
100141114.0,Kitchenmark Steel Wool-41563,PCS,2.0,0.0,0.0
100141115.0,Kitchenmark Steel Wool-1421,PCS,1.75,0.0,0.0
100144581.0,Unisia Cleaning Scourer 6`S U21-05,PCS,4.75,0.0,0.0
100145728.0,Kress Kleen Sponge Scourers 10`S K8139 P,PCS,12.0,0.0,13.0
100145729.0,Kress Kleen S/S Scourers 3`S K8145 Promo,PCS,6.5,0.0,0.0
100147518.0,Kitchenmark Master Cleaner Cleaning King,PCS,2.75,0.0,0.0
100148583.0,Oaxy Sponge Scrubber 4100,PCS,1.5,0.0,15.0
100148872.0,Italo Bottle Cleaning Brush 4'S Ym-40001,PCS,6.75,0.0,0.0
100149399.0,Kitchenmark Sponge Scrubber 3`S 1049,PCS,3.0,0.0,0.0
100152576.0,Micro Fiber Cloth 10`S 35/35,PCS,12.0,0.0,0.0
100154533.0,Oaxy Hand Brush 1883,PCS,4.95,0.0,7.0
100154765.0,Jinao Iron Brush,PCS,5.5,0.0,11.0
100155789.0,Gao Yuan Lint Roller A-4036,PCS,5.0,0.0,0.0
100157519.0,Little Qq Bottle Brush 006,PCS,4.99,0.0,0.0
100157576.0,Gy Lint Roller 100Mm Set 3`S,PCS,8.0,0.0,0.0
100158520.0,Oaxy Toilet Brush W/Stand 3997,PCS,7.5,0.0,-1.0
100160141.0,Classy Touch 5In1 Cleaning Combo Set Ct-,PCS,15.0,0.0,8.0
100160478.0,Kitchenmark Steel Wool 2Pc 3819,PCS,4.99,0.0,0.0
100160479.0,Kitchenmark Scouring Pad 3`S 3817,PCS,2.5,0.0,1.0
100164334.0,Special Day Lint Roller 100Mm Set 3`S 86,PCS,8.75,0.0,0.0
100168373.0,Piki Shoe Shaner,PCS,3.5,0.0,0.0
100169355.0,Lint Roller Red 60Sheets 6`S,PCS,13.0,0.0,0.0
100171364.0,Royalford Scrub Sponge 2`S Rf 10628,PCS,3.5,0.0,0.0
100172114.0,Kitchenmark Oil Brush 4078,PCS,6.5,0.0,0.0
100172219.0,Oaxy Steel Wool 50G 4200,PCS,2.5,0.0,1.0
100172438.0,Kitchenmark Silicon Oil Brush 5122,PCS,8.5,0.0,0.0
100172466.0,Oks Sponge Scourer 2`S Oks-2886,PCS,3.5,0.0,9.0
100174202.0,Scrubing King Scouring Pad 4`S,PCS,6.0,0.0,0.0
100174211.0,Oaxy Glass Wiper 1844,PCS,5.0,0.0,1.0
100174513.0,Oaxy Nylon Scouring Pad 3`S 4312,PCS,3.0,0.0,0.0
100176801.0,Ya Jie Plastic Wool 6`S,PCS,6.0,0.0,1.0
100185000.0,Scotch Brite 3M Mini Lint Roller,PCS,11.5,0.0,6.0
100187702.0,Ya Jie Yuan Sponge Scourer 3`S Pu-822-3C,PCS,4.5,0.0,0.0
100192791.0,Family Ship Lint Roll Cleaner 5'S Sqh-43,PCS,9.5,0.0,0.0
100192792.0,Lint Roller Red 30Sheets 5`S,PCS,9.5,0.0,0.0
100198456.0,Scotch Brite Sb Microfiber Gen Purpose C,PCS,23.0,0.0,4.0
100198475.0,Scotch Brite 3M Sb Basic Range Laminates,PCS,6.0,0.0,6.0
100198476.0,Scotch Brite 3M Sb Basic Range Laminates,PCS,8.0,0.0,4.0
100198478.0,Scotch Brite 3M Stainless Steel Spirals,PCS,9.95,0.0,4.0
100204652.0,Kitchenmark Steel Wool 1054,PCS,2.5,0.0,0.0
100205539.0,Kitchenmark Steel Wool 3'S -1023,PCS,3.0,0.0,2.0
100205594.0,Kitchenmark Steel Wool-1025,PCS,3.5,0.0,0.0
100205697.0,Kitchenmark S/Steel Sponge 4'S 1053,PCS,5.5,0.0,1.0
100206898.0,Kitchenmark Steel Wool 2'S -1056,PCS,3.5,0.0,0.0
100009076.0,Oaxy Suction Pump-1588,PCS,12.5,0.0,0.0
100009179.0,Oaxy Plunger-1585,PCS,7.5,0.0,0.0
100009180.0,Oaxy Plunger-1586,PCS,6.5,0.0,0.0
100016859.0,Oaxy Plunger-1584,PCS,7.5,0.0,0.0
100027103.0,Happy Family Toilet Plunger 26636,PCS,9.45,0.0,0.0
100027860.0,Oaxy Plunger/Suction Pump,PCS,6.0,0.0,0.0
100031084.0,Xpo Wc Pump Taiwan 0911,PCS,8.0,0.0,0.0
100031472.0,Kitchenmark Plunger 5116,PCS,7.0,0.0,0.0
100048489.0,Oaxy Suction Pump Big 1587,PCS,15.0,0.0,0.0
100050104.0,Xpo Wc Pump 0429,PCS,7.35,0.0,0.0
100062919.0,Oaxy Toilet Pumb 8150,PCS,12.0,0.0,0.0
100068032.0,Royalford Toilet Plunger Rf6987,PCS,9.0,0.0,6.0
100073095.0,Kitchenmark Plunger 8151,PCS,12.0,0.0,0.0
100074441.0,Oaxy Plunger-40258,PCS,4.0,0.0,0.0
100109015.0,Kitchenmark Basin Pump 41285,PCS,6.0,0.0,0.0
100121558.0,Salwa Wc Pump-0012,PCS,6.0,0.0,0.0
100121933.0,Oaxy Plunger 4134,PCS,6.0,0.0,0.0
100164178.0,Esqube Washing Brush,PCS,3.5,0.0,2.0
100049909.0,Re Care Window Cleaner 750 Ml Crystal Gl,PCS,6.99,0.0,0.0
100055114.0,Chelsea Window Cleaner 650Ml,PCS,6.3,0.0,0.0
100059922.0,Chelsea Window Cleaner 750Ml,PCS,6.0,0.0,0.0
100066375.0,Clean Action Spray Cleaning Kit 6`S 1004,PCS,36.75,0.0,0.0
100099099.0,Re Care Window Cleaner 750Ml Crystal Glo,PCS,8.0,0.0,0.0
100137037.0,Coronex Glass Cleaner 750Ml,PCS,5.0,0.0,1.0
100009188.0,Oaxy Floor Wiper Italy 45Cm 2057,PCS,8.4,0.0,0.0
100009189.0,Oaxy Floor Wiper Veru 45Cm 2075,PCS,10.0,0.0,2.0
100009190.0,Oaxy Floor Wiper Malta 35Cm 2080,PCS,10.5,0.0,8.0
100009191.0,Oaxy Floor Wiper Malta 45Cm-2081,PCS,11.0,0.0,0.0
100011088.0,Oaxy Glass Wiper-3763,PCS,7.5,0.0,0.0
100013600.0,Royalford Floor Wiper Rf3044,PCS,15.75,0.0,4.0
100013603.0,Kress Floor Wiper 45Cm K8084,PCS,23.5,0.0,0.0
100013606.0,Oaxy Malta Floor Wiper 45Cm 1198,PCS,13.5,0.0,3.0
100013607.0,Oaxy Floor Wiper-2501,PCS,9.0,0.0,2.0
100015976.0,Akc Floor Wiper-Wp27,PCS,9.5,0.0,1.0
100015977.0,Akc Floor Wiper-Wp26,PCS,8.0,0.0,1.0
100015983.0,Akc Glass Wiper Small-Wg01,PCS,5.0,0.0,0.0
100015984.0,Akc Glass Wiper Big-Wg02,PCS,6.0,0.0,0.0
100021784.0,Oaxy Floor Wiper Italy 35Cm 2056,PCS,8.5,0.0,0.0
100022349.0,Royalford Glass Wiper Rf2366S,PCS,8.0,0.0,0.0
100022651.0,Kress Floor Wiper 42Cm K8083,PCS,20.0,0.0,3.0
100022653.0,Kress Floor Wiper 32Cm K8081,PCS,16.0,0.0,3.0
100023331.0,Scotch Brite Wiper 33Cm Twister Aqua,PCS,25.95,0.0,8.0
100023332.0,Oaxy Malta Wyper 35Cm 2077,PCS,10.5,0.0,0.0
100023335.0,Oaxy Glass Wiper 3764,PCS,5.25,0.0,0.0
100027115.0,Flora Wiper W/Stick,PCS,14.7,0.0,0.0
100027805.0,Oaxy Metal Double Wyper 1193,PCS,7.35,0.0,0.0
100027847.0,Oaxy Metal Wyper 45Cm 2051,PCS,14.7,0.0,0.0
100027849.0,Xpo Floor Wiper 0451,PCS,5.25,0.0,0.0
100027850.0,Xpo Floor Wiper 0994,PCS,9.5,0.0,0.0
100027853.0,Vileda Floor Wiper 35Cm,PCS,24.0,0.0,0.0
100027938.0,Oaxy Glass Wiper 3776,PCS,5.25,0.0,0.0
100027947.0,Jiaxing Glass Wiper Jx 891,PCS,4.2,0.0,0.0
100027948.0,Xpo Glass Metal Wiper 0459,PCS,6.25,0.0,0.0
100028315.0,Xpo Wiper W/Sponge 1004,PCS,14.7,0.0,0.0
100028656.0,Oaxy Floor Wiper Veru 35Cm 2076,PCS,8.0,0.0,0.0
100028731.0,Vileda Floor Wiper 42Cm Classic,PCS,27.0,0.0,0.0
100029684.0,Xpo Floor Wiper 0456,PCS,9.45,0.0,0.0
100029695.0,Xpo Glass Wiper Med. 0460,PCS,8.5,0.0,0.0
100030302.0,Oaxy Wiper 42Cm 1199,PCS,9.45,0.0,1.0
100030349.0,Oaxy Wiper W/Brush 2540,PCS,10.5,0.0,0.0
100038690.0,Royalford Plastic Floor Wiper 40Cm Rf714,PCS,14.0,0.0,0.0
100040402.0,Oaxy Floor Wiper Saudi 45Cm 1192,PCS,9.45,0.0,0.0
100040531.0,Xpo Floor Wiper 0455,PCS,7.9,0.0,0.0
100044498.0,Xpo Glass Wiper Large 0461,PCS,8.4,0.0,0.0
100045393.0,Oaxy Floor Wiper 1090,PCS,10.0,0.0,2.0
100046663.0,Oaxy Floor Wiper Vista 2055,PCS,13.0,0.0,12.0
100046664.0,Oaxy Floor Wiper 45Cm 1194,PCS,12.0,0.0,9.0
100053168.0,Oaxy Floor Wiper 1182,PCS,7.5,0.0,0.0
100057643.0,Happy Family Wiper Neco,PCS,8.0,0.0,0.0
100060364.0,Oxy Wiper 42Cm 1190,PCS,8.5,0.0,0.0
100061809.0,Xpo Floor Wiper 0995,PCS,10.5,0.0,0.0
100066373.0,Clean Action Spray Window Wiper 1002,PCS,26.0,0.0,0.0
100068047.0,Oaxy Wiper 45Cm 1183,PCS,7.5,0.0,0.0
100069706.0,Kitchenmark Glass Wiper W/Spray 33544,PCS,6.5,0.0,0.0
100070332.0,Oaxy Glass Wiper 40348,PCS,5.5,0.0,0.0
100070830.0,Oaxy Glass Wiper 40347,PCS,6.0,0.0,0.0
100087391.0,Akc Plastic Wiper Wp03,PCS,6.49,0.0,14.0
100091726.0,Kitchenmark Glass Wiper 43423,PCS,7.0,0.0,0.0
100092088.0,Kitchenmark Glass Wiper 43426,PCS,7.0,0.0,14.0
100094335.0,Kitchenmark Stel Wiper 9939,PCS,8.5,0.0,0.0
100097021.0,Akc Glass Wiper Steel 35Cm Wg05,PCS,6.0,0.0,0.0
100097888.0,Kitchenmark Glass Wyper 0230,PCS,6.0,0.0,0.0
100106315.0,Kitchenmark Glass Wiper 43425,PCS,10.0,0.0,0.0
100112005.0,Akc Floor Wiper Wp38,PCS,9.0,0.0,7.0
100112338.0,Oaxy Floor Wiper Sf 1773,PCS,9.0,0.0,0.0
100112354.0,Oaxy Cotton Mop 350Gm Sf1770,PCS,20.0,0.0,0.0
100112498.0,Kitchenmark Glass Wiper 21776,PCS,7.0,0.0,0.0
100112748.0,Oaxy Floor Wiper 35Cm Sf1771,PCS,7.0,0.0,1.0
100119723.0,Flora Wiper 40Cm F107,PCS,8.5,0.0,0.0
100120000.0,Classy Touch Star Wiper 1172,PCS,12.5,0.0,4.0
100120844.0,Oaxy Wiper 45Cm Sf1772,PCS,8.0,0.0,6.0
100126766.0,Akc Glass Wiper Steel 30Cm Wg01,PCS,6.0,0.0,0.0
100133934.0,Oaxy Glass Wiper 1227,PCS,6.0,0.0,0.0
100141698.0,Oaxy Hand Glass Wiper-1853,PCS,6.0,0.0,0.0
100143462.0,Oaxy Glass Wiper 1226,PCS,8.5,0.0,1.0
100147465.0,Hf Wiper 45Cm,PCS,10.0,0.0,0.0
100147971.0,Akc Glass Wiper Steel 35Cm Wg04,PCS,16.0,0.0,13.0
100152908.0,Kitchenmark Glass Wiper 3246,PCS,7.0,0.0,0.0
100160025.0,Akc Glass Wiper Steel 40Cm Wg01,PCS,6.0,0.0,0.0
100163882.0,Akc Glass Wiper Steel 45Cm Wg04,PCS,17.0,0.0,11.0
100164582.0,Oaxy Floor Wiper 45Cm 4311,PCS,8.0,0.0,7.0
100198438.0,Scotch Brite Squeegee Tr049,PCS,21.0,0.0,6.0
100000335.0,Cosmo Aluminium Foil 500Sq 150Mx30Cm,PCS,35.0,0.0,0.0
100004814.0,Diamond Aluminium Foil 75 Sq,PCS,18.5,0.0,15.0
100004815.0,Diamond Aluminium Foil 25 Sq,PCS,6.5,0.0,9.0
100004816.0,Diamond Aluminium Foil 37.5 Sq,PCS,11.5,0.0,2.0
100004816.0,Diamond Aluminium Foil 37.5 Sq,CTN,156.0,0.0,2.0
100004816.0,Diamond Aluminium Foil 37.5 Sq,OUT,21.0,0.0,2.0
100004817.0,Diamond Aluminium Foil 200Sq,PCS,28.95,0.0,12.0
100013590.0,Hotpack Aluminium Foil 45Cm,PCS,34.0,0.0,0.0
100014704.0,Sanita Aluminium Foil 25Sqft(7.62M X 30C,PCS,6.95,0.0,2.0
100014707.0,Sanita Aluminium Foil 37.5Sqft(7.62M X 4,PCS,6.5,0.0,0.0
100014717.0,Hotpack Aluminium Foil 200,PCS,17.5,0.0,1.0
100017163.0,Hotpack Aluminium Foil 3.75Mtr,PCS,4.25,0.0,0.0
100022773.0,Glad Aluminium Foil 37.5 Sq,PCS,11.0,0.0,5.0
100022774.0,Glad Aluminium Foil 25 Sq,PCS,8.5,0.0,6.0
100025141.0,Glad Aluminium Foil 75Sq,PCS,18.0,0.0,2.0
100027061.0,Dinamond Aluminium Foil 200Ft 30Mtr,PCS,18.0,0.0,0.0
100028608.0,Dinamond Aluminium Foil 37.5,PCS,6.85,0.0,0.0
100041223.0,Al Fakher Aluminium Foil 50`S Pre Cut Ro,PCS,3.5,0.0,0.0
100048222.0,Classic Aluminum Foil 25Ft,PCS,6.5,0.0,0.0
100049706.0,A/Kitchen Aluminum Foil 200Sq Ft,PCS,26.25,0.0,0.0
100049707.0,A/Kitchen Aluminum Foil 75Sq Ft,PCS,12.1,0.0,0.0
100049708.0,A/Kitchen Aluminum Foil 37.5Sq Ft,PCS,8.4,0.0,0.0
100049709.0,A/Kitchen Aluminum Foil 25Sq Ft,PCS,6.3,0.0,0.0
100054814.0,Hindalco Freshwrap Alu.Foil 25Sqf,PCS,7.5,0.0,0.0
100054815.0,Hindalco Freshwrap Alu.Foil 37.5Sqf,PCS,11.0,0.0,0.0
100054816.0,Hindalco Freshwrap Alu.Foil 75Sqf,PCS,17.5,0.0,1.0
100054817.0,Hindalco Freshwrap Alu.Foil 200Sqf,PCS,39.99,0.0,0.0
100061314.0,Falcon Alu. Foil 75Sq Ft 30Cm,PCS,10.0,0.0,5.0
100061315.0,Falcon Alu. Foil 25Sq.Ft 30Cm,PCS,5.0,0.0,6.0
100066533.0,Deluxe Aluminium Foil 200Sq,PCS,7.0,0.0,0.0
100068113.0,Eco Fresh Aluminium Foil 25Sqft (7.6M X,PCS,6.5,0.0,0.0
100068114.0,Eco Fresh Aluminium Foil 37.5Sqft (7.62M,PCS,8.5,0.0,0.0
100068120.0,Eco Fresh Aluminium Foil 75Sqft (22.8M X,PCS,13.0,0.0,0.0
100069925.0,Falcon Aluminium Foil 37.5 Ft,PCS,6.5,0.0,3.0
100069925.0,Falcon Aluminium Foil 37.5 Ft,OUT,14.7,0.0,3.0
100072018.0,Platinum Care Aluminium Foil 25Sq Ft,PCS,7.5,0.0,0.0
100072019.0,Platinum Care Aluminium Foil 37.5Sq Ft,PCS,9.0,0.0,0.0
100072020.0,Platinum Care Aluminium Foil 75Sq Ft,PCS,13.0,0.0,0.0
100077772.0,Diamond Aluminium Foil 50 Sq,PCS,12.0,0.0,0.0
100082148.0,Glad Aluminum Foil 200Sq 30X61.9M,PCS,37.0,0.0,2.0
100108225.0,Golden Aluminum Foil 200Sq Ft,PCS,6.5,0.0,0.0
100119353.0,Golden Aluminum Foil 30Cm,PCS,7.5,0.0,0.0
100196885.0,Sanita Aluminum Foil 2×37.5 Sqft,PCS,14.95,0.0,5.0
100005079.0,Mapco Alu/Platter Plate-65180(5`S),PKT,9.5,0.0,0.0
100097703.0,Hazam Alu.Container W/Lid 10`S 8389,PCS,6.5,0.0,9.0
100097704.0,Hazam Alu.Container W/Lid 10`S 83185,PCS,8.5,0.0,6.0
100097705.0,Hazam Alu.Container W/Lid 10`S 83120,PCS,7.5,0.0,7.0
100097706.0,Hazam Alu.Container W/Lid 10`S 8342,PCS,4.5,0.0,0.0
100097707.0,Hazam Alu.Container W/Lid 5`S 73365,PCS,10.5,0.0,0.0
100117630.0,Ideal Pak Alu.Platter 6586,PCS,8.5,0.0,0.0
100000296.0,Hotpack Foam Cup 6Oz,PCS,2.0,0.0,0.0
100000296.0,Hotpack Foam Cup 6Oz,CTN,59.0,0.0,0.0
100000437.0,Cosmo Foam Cup 6Oz,PCS,2.1,0.0,0.0
100000437.0,Cosmo Foam Cup 6Oz,CTN,54.6,0.0,0.0
100044595.0,Al Bayader Foam Cup 6Oz 25`S,PCS,2.1,0.0,0.0
100044595.0,Al Bayader Foam Cup 6Oz 25`S,CTN,44.1,0.0,0.0
100061339.0,Falcon Foam Cup 6Oz,PCS,2.75,0.0,0.0
100093447.0,Yas Pack Reyadh Foam Cup 6Oz 25`S,PCS,2.0,0.0,0.0
100093447.0,Yas Pack Reyadh Foam Cup 6Oz 25`S,CTN,42.0,0.0,0.0
100117525.0,Ideal Pack Foam Cup 6Oz,PCS,2.0,0.0,-1.0
100000377.0,Hotpack Foam Plate 10``25`S,CTN,78.75,0.0,0.0
100000377.0,Hotpack Foam Plate 10``25`S,PCS,6.0,0.0,0.0
